"Country or Area","SNA93 Table Code","Sub Item","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA system","Value","Value Footnotes"
"Azerbaijan","2.3","Construction (F)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","200","Azerbaijan manat","1993","2320900000000",""
"Azerbaijan","2.3","Construction (F)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","300","Azerbaijan new manat","1993","310720000",""
"Azerbaijan","2.3","Construction (F)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","200","Azerbaijan manat","1993","1553600000000",""
"Azerbaijan","2.3","Construction (F)"," ","Compensation of employees","D.1","2001","300","Azerbaijan new manat","1993","77940000",""
"Azerbaijan","2.3","Construction (F)"," ","Compensation of employees","D.1","2001","200","Azerbaijan manat","1993","389700000000",""
"Azerbaijan","2.3","Construction (F)"," ","Taxes on production and imports, less Subsidies","D.2-D.3","2001","300","Azerbaijan new manat","1993","3680000",""
"Azerbaijan","2.3","Construction (F)"," ","Taxes on production and imports, less Subsidies","D.2-D.3","2001","200","Azerbaijan manat","1993","18400000000",""
"Azerbaijan","2.3","Construction (F)"," ","Taxes on production and imports","D.2","2001","300","Azerbaijan new manat","1993","3680000",""
"Azerbaijan","2.3","Construction (F)"," ","Taxes on production and imports","D.2","2001","200","Azerbaijan manat","1993","18400000000",""
"Azerbaijan","2.3","Construction (F)"," ","Other taxes on production","D.29","2001","300","Azerbaijan new manat","1993","3680000",""
"Azerbaijan","2.3","Construction (F)"," ","Other taxes on production","D.29","2001","200","Azerbaijan manat","1993","18400000000",""
"Azerbaijan","2.3","Construction (F)"," ","OPERATING SURPLUS, GROSS","B.2g","2001","300","Azerbaijan new manat","1993","229100000","1"
"Azerbaijan","2.3","Construction (F)"," ","OPERATING SURPLUS, GROSS","B.2g","2001","200","Azerbaijan manat","1993","1145500000000",""
"Azerbaijan","2.3","Construction (F)"," ","Less: Consumption of fixed capital","K.1","2001","300","Azerbaijan new manat","1993","51120000",""
"Azerbaijan","2.3","Construction (F)"," ","Less: Consumption of fixed capital","K.1","2001","200","Azerbaijan manat","1993","255600000000",""
"Azerbaijan","2.3","Construction (F)"," ","OPERATING SURPLUS, NET","B.2n","2001","300","Azerbaijan new manat","1993","177980000","2"
"Azerbaijan","2.3","Construction (F)"," ","OPERATING SURPLUS, NET","B.2n","2001","200","Azerbaijan manat","1993","889900000000",""
"Azerbaijan","2.3","Construction (F)","","Gross capital formation","P.5","2001","200","Azerbaijan manat","1993","-157600000000",""
"Azerbaijan","2.3","Construction (F)","","Gross fixed capital formation","P.51","2001","300","Azerbaijan new manat","1993","-31520000",""
"Azerbaijan","2.3","Construction (F)","","Gross fixed capital formation","P.51","2001","200","Azerbaijan manat","1993","-157600000000",""
"Azerbaijan","2.3","Construction (F)","","Closing stocks of fixed assets (produced assets)","AN.11","2001","300","Azerbaijan new manat","1993","930860000",""
"Azerbaijan","2.3","Construction (F)","","Closing stocks of fixed assets (produced assets)","AN.11","2001","200","Azerbaijan manat","1993","4654300000000",""
"Azerbaijan","2.3","Construction (F)","","Employment (average, in 1000 persons)","","2001","300","Azerbaijan new manat","1993","155000",""
"Azerbaijan","2.3","Construction (F)","","Employment (average, in 1000 persons)","","2001","200","Azerbaijan manat","1993","155000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Output, at basic prices","P.1","2001","300","Azerbaijan new manat","1993","672900000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Output, at basic prices","P.1","2001","200","Azerbaijan manat","1993","3364500000000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","300","Azerbaijan new manat","1993","258360000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","200","Azerbaijan manat","1993","1291800000000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","300","Azerbaijan new manat","1993","414540000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","200","Azerbaijan manat","1993","2072700000000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Compensation of employees","D.1","2001","300","Azerbaijan new manat","1993","29500000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Compensation of employees","D.1","2001","200","Azerbaijan manat","1993","147500000000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Taxes on production and imports, less Subsidies","D.2-D.3","2001","300","Azerbaijan new manat","1993","2700000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Taxes on production and imports, less Subsidies","D.2-D.3","2001","200","Azerbaijan manat","1993","13800000000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Taxes on production and imports","D.2","2001","300","Azerbaijan new manat","1993","2700000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Taxes on production and imports","D.2","2001","200","Azerbaijan manat","1993","13800000000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Other taxes on production","D.29","2001","300","Azerbaijan new manat","1993","2700000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Other taxes on production","D.29","2001","200","Azerbaijan manat","1993","13800000000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","OPERATING SURPLUS, GROSS","B.2g","2001","300","Azerbaijan new manat","1993","382280000","1"
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","OPERATING SURPLUS, GROSS","B.2g","2001","200","Azerbaijan manat","1993","1911400000000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Less: Consumption of fixed capital","K.1","2001","300","Azerbaijan new manat","1993","28140000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Less: Consumption of fixed capital","K.1","2001","200","Azerbaijan manat","1993","140700000000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","OPERATING SURPLUS, NET","B.2n","2001","300","Azerbaijan new manat","1993","354200000","2"
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","OPERATING SURPLUS, NET","B.2n","2001","200","Azerbaijan manat","1993","1770700000000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)","","Gross capital formation","P.5","2001","200","Azerbaijan manat","1993","288100000000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)","","Gross fixed capital formation","P.51","2001","300","Azerbaijan new manat","1993","57620000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)","","Gross fixed capital formation","P.51","2001","200","Azerbaijan manat","1993","288100000000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)","","Closing stocks of fixed assets (produced assets)","AN.11","2001","300","Azerbaijan new manat","1993","697900000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)","","Closing stocks of fixed assets (produced assets)","AN.11","2001","200","Azerbaijan manat","1993","3489100000000",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)","","Employment (average, in 1000 persons)","","2001","300","Azerbaijan new manat","1993","670500",""
"Azerbaijan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)","","Employment (average, in 1000 persons)","","2001","200","Azerbaijan manat","1993","670500",""
"Azerbaijan","2.3","Transport, storage and communications (I)"," ","Output, at basic prices","P.1","2001","300","Azerbaijan new manat","1993","992120000",""
"Azerbaijan","2.3","Transport, storage and communications (I)"," ","Output, at basic prices","P.1","2001","200","Azerbaijan manat","1993","4960600000000",""
"Azerbaijan","2.3","Transport, storage and communications (I)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","300","Azerbaijan new manat","1993","453180000",""
"Azerbaijan","2.3","Transport, storage and communications (I)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","200","Azerbaijan manat","1993","2265900000000",""
"Azerbaijan","2.3","Transport, storage and communications (I)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","300","Azerbaijan new manat","1993","538940000",""
"Azerbaijan","2.3","Transport, storage and communications (I)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","200","Azerbaijan manat","1993","2694700000000",""
"Azerbaijan","2.3","Transport, storage and communications (I)"," ","Compensation of employees","D.1","2001","300","Azerbaijan new manat","1993","158500000",""
"Azerbaijan","2.3","Transport, storage and communications (I)"," ","Compensation of employees","D.1","2001","200","Azerbaijan manat","1993","792500000000",""
"Azerbaijan","2.3","Transport, storage and communications (I)"," ","Taxes on production and imports, less Subsidies","D.2-D.3","2001","300","Azerbaijan new manat","1993","4680000",""
"Azerbaijan","2.3","Transport, storage and communications (I)"," ","Taxes on production and imports, less Subsidies","D.2-D.3","2001","200","Azerbaijan manat","1993","23400000000",""
"Azerbaijan","2.3","Transport, storage and communications (I)"," ","Taxes on production and imports","D.2","2001","300","Azerbaijan new manat","1993","4680000",""
"Azerbaijan","2.3","Transport, storage and communications (I)"," ","Taxes on production and imports","D.2","2001","200","Azerbaijan manat","1993","23400000000",""
"Azerbaijan","2.3","Transport, storage and communications (I)"," ","Other taxes on production","D.29","2001","300","Azerbaijan new manat","1993","4680000",""
"Azerbaijan","2.3","Transport, storage and communications (I)"," ","Other taxes on production","D.29","2001","200","Azerbaijan manat","1993","23400000000",""
"Azerbaijan","2.3","Transport, storage and communications (I)"," ","OPERATING SURPLUS, GROSS","B.2g","2001","300","Azerbaijan new manat","1993","375700000","1"
"Azerbaijan","2.3","Transport, storage and communications (I)"," ","OPERATING SURPLUS, GROSS","B.2g","2001","200","Azerbaijan manat","1993","1878800000000",""
"Azerbaijan","2.3","Transport, storage and communications (I)"," ","Less: Consumption of fixed capital","K.1","2001","300","Azerbaijan new manat","1993","90220000",""
"Azerbaijan","2.3","Transport, storage and communications (I)"," ","Less: Consumption of fixed capital","K.1","2001","200","Azerbaijan manat","1993","451100000000",""
"Azerbaijan","2.3","Transport, storage and communications (I)"," ","OPERATING SURPLUS, NET","B.2n","2001","300","Azerbaijan new manat","1993","285540000","2"
"Azerbaijan","2.3","Transport, storage and communications (I)"," ","OPERATING SURPLUS, NET","B.2n","2001","200","Azerbaijan manat","1993","1427700000000",""
"Azerbaijan","2.3","Transport, storage and communications (I)","","Gross capital formation","P.5","2001","200","Azerbaijan manat","1993","689300000000",""
"Azerbaijan","2.3","Transport, storage and communications (I)","","Gross fixed capital formation","P.51","2001","300","Azerbaijan new manat","1993","137860000",""
"Azerbaijan","2.3","Transport, storage and communications (I)","","Gross fixed capital formation","P.51","2001","200","Azerbaijan manat","1993","689300000000",""
"Azerbaijan","2.3","Transport, storage and communications (I)","","Closing stocks of fixed assets (produced assets)","AN.11","2001","300","Azerbaijan new manat","1993","2644420000",""
"Azerbaijan","2.3","Transport, storage and communications (I)","","Closing stocks of fixed assets (produced assets)","AN.11","2001","200","Azerbaijan manat","1993","13222100000000",""
"Azerbaijan","2.3","Transport, storage and communications (I)","","Employment (average, in 1000 persons)","","2001","300","Azerbaijan new manat","1993","167500",""
"Azerbaijan","2.3","Transport, storage and communications (I)","","Employment (average, in 1000 persons)","","2001","200","Azerbaijan manat","1993","167500",""
"Azerbaijan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Output, at basic prices","P.1","2001","300","Azerbaijan new manat","1993","335180000",""
"Azerbaijan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Output, at basic prices","P.1","2001","200","Azerbaijan manat","1993","1675900000000",""
"Azerbaijan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","300","Azerbaijan new manat","1993","101100000",""
"Azerbaijan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2001","200","Azerbaijan manat","1993","505800000000",""
"Azerbaijan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2001","300","Azerbaijan new manat","1993","234100000",""
