Table Code,Country Code,Year,ISIC,Note Class,Note
,716,,,Source,Annual survey of registered establishments.
,716,,,Concepts and definitions,"Output includes revenue from non-industrial activities.
Value added includes cost of non-industrial activities."
,716,,,Related national publications,"Census of Industrial Production, published by Zimbabwe National Statistics Agency (ZIMSTAT), Harare."
,716,,,Method of data collection,Direct interview in the field and mail questionnaires.
,716,,,Deviations from ISIC,None reported.
,716,,,Type of enumeration,Not reported.
,716,,,Data Supplier,"Zimbabwe National Statistics Agency (ZIMSTAT), Harare."
,716,2014,,Table Note,Output at producers' prices
,716,2014,,Special note,All value data was reported in US Dollars.
,716,2015,,Table Note,Output at producers' prices
,716,2015,,Special note,All value data was reported in US Dollars.
,716,2016,,Table Note,Output at producers' prices
,716,2016,,Special note,All value data was reported in US Dollars.
,716,2017,,Table Note,Output at producers' prices
,716,2017,,Special note,All value data was reported in US Dollars.
,716,2018,,Table Note,Output at producers' prices
,716,2018,,Special note,All value data was reported in US Dollars.
20,716,2014,,Table Note,Value added at producers' prices
20,716,2015,,Table Note,Value added at producers' prices
20,716,2016,,Table Note,Value added at producers' prices
20,716,2017,,Table Note,Value added at producers' prices
20,716,2018,,Table Note,Value added at producers' prices
,724,,,Source,Annual industrial survey; business register.
,724,,,Reference Period,Calendar year (exception for companies that operate by seasons or campaigns that comprise two different years).
,724,,,Concepts and definitions,No deviations from the standard UN concepts and definitions are reported.
,724,,,Type of enumeration,Complete enumeration for enterprises exceeding employment or turnover threshold; sample survey for enterprises below threshold values.
,724,,,Deviations from ISIC,Data presented in ISIC (Revision 4) were originally classified according to the national NACE-related classification system.
,724,,,Related national publications,None reported.
,724,,,Method of data collection,Mail questionnaires; electronic questionnaires.
,724,,,Scope,All enterprises.
,724,,,Adjusted for non-response,Not reported.
,724,,,Footnote,Data derived from OECD's or Eurostat's databases refer to Gross investment in tangible goods only.
,724,2005,,Table Note,Number of enterprises
,724,2006,,Table Note,Number of enterprises
,724,2007,,Table Note,Number of enterprises
,724,2008,,Table Note,Number of enterprises
,724,2008,,Data Supplier,"Instituto Nacional de Estad?stica (I.N.E.), Ministerio de Econom?a y Hacienda, Madrid. 
Industrial statistics for the OECD countries are compiled by the OECD secretariat, which supplies them to UNIDO."
,724,2009,,Table Note,Number of enterprises
,724,2009,,Data Supplier,"Instituto Nacional de Estad?stica (I.N.E.), Ministerio de Econom?a y Hacienda, Madrid. 
Industrial statistics for the OECD countries are compiled by the OECD secretariat, which supplies them to UNIDO."
,724,2010,,Table Note,Number of enterprises
,724,2010,,Data Supplier,"Instituto Nacional de Estad?stica (I.N.E.), Ministerio de Econom?a y Hacienda, Madrid. 
Industrial statistics for the OECD countries are compiled by the OECD secretariat, which supplies them to UNIDO."
,724,2011,,Table Note,Number of enterprises
,724,2011,,Data Supplier,"Instituto Nacional de Estad?stica (I.N.E.), Ministerio de Econom?a y Hacienda, Madrid. 
Industrial statistics for the OECD countries are compiled by the OECD secretariat, which supplies them to UNIDO."
,724,2012,,Table Note,Number of enterprises
,724,2012,,Data Supplier,"Instituto Nacional de Estad?stica (I.N.E.), Madrid. 
Industrial statistics for the OECD countries are compiled by the OECD secretariat, which supplies them to UNIDO."
,724,2013,,Table Note,Number of enterprises
,724,2013,,Data Supplier,"Instituto Nacional de Estad?stica (I.N.E.), Madrid. 
Industrial statistics for the OECD countries are compiled by the OECD secretariat, which supplies them to UNIDO."
,724,2014,,Table Note,Number of enterprises
,724,2014,,Data Supplier,"Instituto Nacional de Estad?stica (I.N.E.), Madrid. 
Industrial statistics for the OECD countries are compiled by the OECD secretariat, which supplies them to UNIDO."
,724,2015,,Table Note,Number of enterprises
,724,2015,,Table Note,Output at producers' prices
,724,2015,,Data Supplier,"Instituto Nacional de Estad?stica (I.N.E.), Madrid.
Data compiled by UNIDO were derived from Eurostat's structural business statistics (SBS) database."
,724,2016,,Table Note,Number of enterprises
,724,2016,,Table Note,Output at producers' prices
,724,2016,,Data Supplier,"Instituto Nacional de Estad?stica (I.N.E.), Madrid.
Data compiled by UNIDO were derived from Eurostat's structural business statistics (SBS) database."
,724,2017,,Table Note,Number of enterprises
,724,2017,,Table Note,Output at producers' prices
,724,2017,,Data Supplier,"Instituto Nacional de Estad?stica (I.N.E.), Madrid.
Data compiled by UNIDO were derived from Eurostat's structural business statistics (SBS) database."
,724,2018,,Table Note,Number of enterprises
,724,2018,,Table Note,Output at producers' prices
,724,2018,,Special note,Methodological break in 2018.
,724,2018,,Data Supplier,"Instituto Nacional de Estad?stica (I.N.E.), Madrid.
Data compiled by UNIDO were derived from Eurostat's structural business statistics (SBS) database."
,724,2019,,Table Note,Number of enterprises
,724,2019,,Table Note,Output at producers' prices
,724,2019,,Data Supplier,"Instituto Nacional de Estad?stica (I.N.E.), Madrid.
Data compiled by UNIDO were derived from Eurostat's structural business statistics (SBS) database."
,724,2020,,Table Note,Number of enterprises
,724,2020,,Table Note,Output at producers' prices
,724,2020,,Data Supplier,"Instituto Nacional de Estad?stica (I.N.E.), Madrid.
Data compiled by UNIDO were derived from Eurostat's structural business statistics (SBS) database."
20,724,2005,,Table Note,Value added at factor values
20,724,2006,,Table Note,Value added at factor values
20,724,2007,,Table Note,Value added at factor values
20,724,2008,,Table Note,Value added at factor values
20,724,2009,,Table Note,Value added at factor values
20,724,2010,,Table Note,Value added at factor values
20,724,2011,,Table Note,Value added at factor values
20,724,2012,,Table Note,Value added at factor values
20,724,2013,,Table Note,Value added at factor values
20,724,2014,,Table Note,Value added at factor values
20,724,2015,,Table Note,Value added at factor values
20,724,2016,,Table Note,Value added at factor values
20,724,2017,,Table Note,Value added at factor values
20,724,2018,,Table Note,Value added at factor values
20,724,2019,,Table Note,Value added at factor values
20,724,2020,,Table Note,Value added at factor values
,740,,,Method of data collection,Mail questionnaires.
,740,,,Scope,Enterprises with 10 or more employees.
,740,,,Data Supplier,"General Bureau of Statistics, Paramaribo."
,740,,,Source,Survey.
,740,,,Type of enumeration,Complete enumeration.
,740,,,Footnote,Wages and salaries was computed by UNIDO from reported total nominal gross labour cost per employee of large enterprises (with ten or more employees).
,740,2018,,Footnote,Provisional data.
,740,2019,,Footnote,Provisional data.
,740,2020,,Footnote,Provisional data.
20,740,2016,,Table Note,Value added at basic prices
20,740,2017,,Table Note,Value added at basic prices
20,740,2018,,Table Note,Value added at basic prices
20,740,2018,,Footnote,Provisional data.
20,740,2019,,Table Note,Value added at basic prices
20,740,2019,,Footnote,Provisional data.
20,740,2020,,Table Note,Value added at basic prices
20,740,2020,,Footnote,Provisional data.
,748,,,Deviations from ISIC,None reported.
,748,,,Reference Period,Calendar year.
,748,,,Source,Census/exhaustive survey.
,748,,,Scope,All registered establishments.
,748,,,Data Supplier,"Central Statistis Office, Mbabane."
,748,,,Concepts and definitions,Output refers to gross output.
,748,,,Type of enumeration,Complete enumeration.
,748,,,Related national publications,"National Accounts Report, published by the Central Statistics Office, Mbabane."
,748,,,Footnote,"For some industries, the number of employees may be less than the number of establishments owing to the reason that the workforce in those industries consists of: a) working proprietors, b) active business partners and, c) home workers that are not included in the count of employees."
,748,2011,,Table Note,Output at basic prices
,748,2011,,Footnote,Methodological break in 2011.
,748,2011,,Adjusted for non-response,Yes.
,748,2011,,Method of data collection,Mail questionnaires; direct interview in the field.
,748,2011,,Footnote,Methodological break in 2011.
,748,2011,,Footnote,Methodological break in 2011.
,748,2011,,Footnote,Methodological break in 2011.
,748,2012,,Table Note,Output at basic prices
,748,2013,,Table Note,Output at basic prices
,748,2013,,Method of data collection,Direct interview in the field.
,748,2013,,Adjusted for non-response,No. (Response rate: approximately 95%)
